Tienda,cluster,latitude,longitude,Nombre Tienda,Region
20000769,0,3.4347495,-76.4942367,tiend t & a,region cali
20000770,8,3.4244957,-76.49653670000002,tienda girasol,region cali
20000772,1,3.4427904000000003,-76.48691099999998,granero ulpianito,region cali
20000773,0,3.4420275,-76.4896686,tienda ramirez,region cali
20000776,0,3.4399604,-76.48955029999998,variedades villa lago,region cali
20000777,3,3.4397465,-76.4913833,tienda mixta,region cali
20000780,7,3.4427744,-76.48946200000002,tienda mixta,region cali
20000781,0,3.4378851000000004,-76.4921811,tienda edwin,region cali
20000782,0,3.4382392,-76.4920709,variedades stefani,region cali
20000785,0,3.4338344,-76.49493749999998,miscelanea el jhorman's,region cali
20000787,0,3.4208579,-76.50967659999998,tienda eva,region cali
20000788,0,3.4229216,-76.50968329999998,tienda doris,region cali
20000789,2,3.4235216,-76.5098052,estanco la 32 miscelania rosita,region cali
20000790,7,3.4223457,-76.50953940000002,variedades stiven f.,region cali
20000791,2,3.4229216,-76.50968329999998,tienda mixta,region cali
20000792,0,3.4243242,-76.5057315,tienda dayana,region cali
20000817,7,3.4950599,-76.4969468,tienda mixta yiret,region cali
20000823,7,3.4889355,-76.4943499,tienda mixta,region cali
20000825,0,3.4857400000000003,-76.488754,tienda mixta,region cali
20000828,3,3.4811091,-76.4831421,tienda mixta,region cali
20000830,4,3.4746034,-76.4863621,mi tiendita,region cali
20000831,2,3.477672,-76.48081619999998,miscelanea luisfer,region cali
20000832,2,3.4763330000000003,-76.47954490000002,tienda mixta,region cali
20000837,0,3.4956325,-76.4896377,tienda mixta,region cali
20000838,0,3.4489776,-76.47835959999998,miscelanea merci,region cali
20000840,0,3.4480672999999995,-76.4804905,tienda mixta,region cali
20000841,0,3.4457015,-76.4817173,tienda mixta,region cali
20000844,5,3.449145,-76.4811517,tienda mixta,region cali
20000846,8,3.4473898000000003,-76.5350186,tienda mixta,region cali
20000849,0,3.4476775,-76.5031303,tienda mixta,region cali
20000850,0,3.3761659,-76.5189511,miscelania la 45,region cali
20000852,7,3.4397586,-76.51629090000002,rapitienda yolis,region cali
20000855,0,3.4386139,-76.517246,tienda marina,region cali
20000857,2,3.438292,-76.5167067,tienda mixta,region cali
20000858,7,3.4099828000000003,-76.5182262,tienda la bendicion,region cali
20000862,5,3.4386139,-76.517246,rapitienda al costo,region cali
20000863,0,3.4424799,-76.50945440000002,tienda mixta toby,region cali
20000865,2,3.4438531,-76.5081651,miscelanea punto la 16,region cali
20000866,4,3.4412533,-76.5255533,tienda mixta mary,region cali
20000867,7,3.4424799,-76.50945440000002,tienda mixta,region cali
20000868,0,3.443253,-76.52678550000002,tienda mixta,region cali
20000869,0,3.4190591,-76.50806659999998,tienda teo,region cali
20000870,5,3.4435845,-76.50989369999998,tienda nueva horizonte,region cali
20000871,5,3.4403763,-76.52295620000002,tienda mavis,region cali
20000872,3,3.4394228,-76.5073507,tienda sandra,region cali
20000874,0,3.4397136,-76.5065139,tienda la perseverancia,region cali
20000877,0,3.4398792,-76.5081907,tienda los diablitos,region cali
20000881,0,3.4252867999999994,-76.49901440000002,tienda la roca,region cali
20000883,2,3.4527763999999994,-76.50596209999998,tienda mixta rosi,region cali
20000885,3,3.4526664,-76.50823050000002,tienda magali,region cali
20000889,0,3.4529198,-76.5080385,tienda mixta,region cali
20000890,3,3.4516166,-76.5074595,miscelanea del mar,region cali
20000891,0,3.4499533,-76.50835699999998,variedades jz,region cali
20000893,2,3.4444943999999995,-76.53765899999998,papeleria y variedades bonar,region cali
20000894,2,3.449261,-76.50895799999998,tienda rapitodo,region cali
20000895,0,3.4476454,-76.50897479999998,tienda peter,region cali
20000896,0,3.4665432000000003,-76.51289720000003,tienda doña leo,region cali
20000897,7,3.4613724,-76.51340090000002,tienda amparo,region cali
20000899,7,3.4265466,-76.50633149999999,tienda mixta maryoli,region cali
20000901,0,3.4253712,-76.5068885,tienda mixta,region cali
20000902,3,3.4264205000000003,-76.50566620000002,tienda mixta ligia,region cali
20000903,0,3.4272046,-76.5055842,miscelanea jerico,region cali
20000904,3,3.4626263,-76.51459729999998,tienda la ventanita,region cali
20000905,0,3.4479523000000003,-76.5121532,tienda marce,region cali
20000910,0,3.425767,-76.5079538,panaderia fruty pan,region cali
20000911,0,3.424874,-76.5084382,tienda mixta,region cali
20000914,7,3.4253319,-76.5104695,granero el revolcon,region cali
20000915,0,3.4209421000000004,-76.50743949999998,tienda mixta,region cali
20000916,2,3.4255276,-76.5094613,tienda jm,region cali
20000918,0,3.439738,-76.515023,tienda mixta aleja,region cali
20000919,0,3.4435831,-76.515452,tienda mixta luz,region cali
20000920,0,3.4434084,-76.51736559999998,estanco dani,region cali
20000922,5,3.4423395,-76.5158903,miscelanea polular,region cali
20000927,2,3.4416041,-76.48577379999998,variedades rut,region cali
20000928,7,3.4424388999999995,-76.485587,tienda el bacan,region cali
20000929,3,3.4413037,-76.4855745,tienda mixta la pesquera,region cali
20000930,0,3.4413037,-76.4855745,revuelteria yireth,region cali
20000931,0,3.4729523,-76.48579769999998,tienda el eden,region cali
20000934,7,3.4236699999999995,-76.49333899999998,tienda mixta,region cali
20000935,7,3.4236699999999995,-76.49333899999998,variedades jhoonsito,region cali
20000936,1,3.4181186,-76.4892848,tienda lucho,region cali
20000937,0,3.4294021,-76.4957728,variedades karol,region cali
20000938,0,3.4261925000000004,-76.4946076,tienda mixta,region cali
20000940,0,3.4292666,-76.4958645,variedades gloria,region cali
20000943,4,3.4202072999999995,-76.5052406,tienda milezay,region cali
20000944,0,3.4198273,-76.50542370000002,tienda mixta,region cali
20000945,0,3.4204510000000004,-76.50109669999998,tienda mixta gabriela,region cali
20000946,5,3.4055119,-76.50784250000002,tienda jamez,region cali
20000947,8,3.4630473,-76.51153199999997,granero y miscelanea donela,region cali
20000948,2,3.4206585,-76.501234,tienda mixta,region cali
20000950,0,3.4198273,-76.50542370000002,tienda villa ramirez,region cali
20000951,3,3.4177065000000004,-76.5052243,tienda mixta,region cali
20000953,4,3.4163348,-76.50581030000002,tienda la economia,region cali
20000954,3,3.4158992,-76.505572,variedades doble a,region cali
20000955,5,3.4184695,-76.53118979999998,tienda betty,region cali
20000956,0,3.4184695,-76.53118979999998,tienda mi tienda,region cali
20000958,1,3.4147753,-76.49858520000002,rapitienda maro,region cali
20000960,2,3.434354,-76.5481137,tienda mixta,region cali
20000961,7,3.417754,-76.5073238,miscelanea marlyn,region cali
20000962,0,3.4175344,-76.5077811,rapitienda el peluche,region cali
20000963,2,3.4194715,-76.5068716,tienda mixta,region cali
20000965,5,3.4182002,-76.5081955,tienda mixta h y g,region cali
20000968,1,3.4624144,-76.51037059999999,tienda zuñiga,region cali
20000969,8,3.4357274,-76.48297609999999,tienda narmar,region cali
20000970,2,3.4357274,-76.48297609999999,tienda la 26,region cali
20000971,0,3.4279495000000004,-76.4744307,miscelanea yacke,region cali
20000972,7,3.4357274,-76.48297609999999,tienda la rebaja,region cali
20000973,2,3.4279495000000004,-76.4744307,la placita,region cali
20000974,0,3.4333701000000003,-76.4873906,tienda mixta,region cali
20000975,0,3.4303407,-76.4843568,tienda mixta,region cali
20000978,0,3.4299437000000004,-76.4858557,tienda mi lady,region cali
20000979,0,3.4318376000000006,-76.48723269999998,tienda mixta,region cali
20000980,3,3.4282655,-76.4846762,tienda rey de reyes,region cali
20000982,0,3.4279488,-76.4865397,la consentida,region cali
20000984,0,3.4345793,-76.4993075,tienda mixta,region cali
20000985,5,3.4272137000000003,-76.4870325,tienda los girasoles,region cali
20000986,3,3.4554801,-76.570363,tienda mixta,region cali
20000989,2,3.4251286,-76.4865083,miscelanea betty,region cali
20000993,0,3.4251286,-76.4865083,tienda mixta,region cali
20000995,0,3.4162735,-76.47977850000002,tienda doña alba,region cali
20000997,5,3.4207803,-76.49032120000003,tienda mixta palo de mango,region cali
20000999,0,3.4256355000000003,-76.4874535,tienda y miscelanea la amistad,region cali
20001001,0,3.4246892,-76.4887724,tienda mixta castaño,region cali
20001005,7,3.4279495000000004,-76.4744307,tienda jiret,region cali
20001007,5,3.4207803,-76.49032120000003,tienda isabela,region cali
20001008,3,3.4238879,-76.4885582,tienda francy,region cali
20001011,7,3.4209281,-76.49025,tienda angela,region cali
20001012,7,3.422855,-76.4909097,tienda jhojan,region cali
20001013,7,3.4247223,-76.49188509999998,tienda dulzura,region cali
20001015,0,3.4272112,-76.49601729999998,tienda el paisa,region cali
20001016,5,3.422855,-76.4909097,tienda ojara,region cali
20001017,3,3.422855,-76.4909097,tienda angel,region cali
20001018,2,3.4720871,-76.51303000000001,tienda jiret,region cali
20001021,5,3.4772118,-76.4926546,tienda mixta,region cali
20001027,0,3.4302776,-76.50993100000002,tienda macro,region cali
20001031,7,3.4353279000000003,-76.5186688,variedades solangie,region cali
20001033,7,3.4334197,-76.5151953,tienda de todito,region cali
20001035,0,3.4336508,-76.51641819999998,tienda y kiosco,region cali
20001036,2,3.4295781,-76.51742309999999,tienda zoologico,region cali
20001037,2,3.4295047,-76.5189661,tienda mixta maria,region cali
20001038,4,3.4367572,-76.5365746,tienda mixta doña melba,region cali
20001040,3,3.4297058,-76.51675759999998,rapitienda walter,region cali
20001041,0,3.4334903,-76.51876120000001,tienda mixta,region cali
20001042,2,3.4341857000000005,-76.51343,tienda patiño,region cali
20001043,2,3.4290431000000003,-76.51603539999998,granero pensilvania,region cali
20001044,2,3.4319845,-76.51656170000003,tienda rebeca,region cali
20001049,2,3.4258807,-76.5142011,tienda los pachos,region cali
20001050,2,3.4254443999999995,-76.504234,rapitienda m y l,region cali
20001053,0,3.4239508,-76.50443109999998,tienda sebastian,region cali
20001054,5,3.4262903,-76.50461640000002,tienda varlop,region cali
20001055,2,3.4278128,-76.5137089,tienda jharold,region cali
20001058,7,3.4231788,-76.51827850000002,tienda liz damar,region cali
20001062,0,3.41965,-76.52035180000001,tienda angie,region cali
20001063,2,3.4212896,-76.51962590000002,tienda mi cuadra,region cali
20001065,7,3.4234619,-76.51574040000001,tienda mixta,region cali
20001066,0,3.422855,-76.4909097,tienda diana,region cali
20001068,0,3.422855,-76.4909097,tienda abuelita chelito,region cali
20001069,2,3.4526429,-76.511673,arteequipos,region cali
20001074,7,3.4415339,-76.51046720000002,tienda geraldyn,region cali
20001075,5,3.4401205000000004,-76.5118569,tienda mixta maria,region cali
20001076,8,3.4340144999999995,-76.50875549999998,licores la 11,region cali
20001077,5,3.4401404,-76.513662,tienda la baratia,region cali
20001080,0,3.4412167,-76.5392718,tienda mixta tito,region cali
20001081,0,3.4386672,-76.51026350000002,tienda flor,region cali
20001082,3,3.4386672,-76.51026350000002,tienda mixta doña gloria,region cali
20001083,0,3.4412167,-76.5392718,tienda orliye,region cali
20001085,5,3.4041726000000003,-76.5159611,tienda su suerte,region cali
20001087,4,3.4373337,-76.50617249999998,tienda mixta claudia,region cali
20001088,0,3.4381431000000005,-76.5054718,tienda jj carnes y verduras,region cali
20001091,4,3.4340012000000004,-76.510683,bodega del abuelo,region cali
20001094,2,3.4646571,-76.51025469999998,tienda isabel,region cali
20001100,0,3.4347943,-76.5095338,tienda la ganga,region cali
20001104,0,3.4330288,-76.50517409999998,tienda de todo,region cali
20001105,7,3.432136,-76.5049265,rapitienda junior,region cali
20001108,0,3.4126672,-76.5157965,tienda mixta,region cali
20001109,0,3.4126672,-76.5157965,miscelanea  los medina,region cali
20001111,0,3.4347721,-76.512692,variedades l y m,region cali
20001112,2,3.4362801,-76.51618559999999,tienda herver,region cali
20001114,0,3.4341916,-76.5131591,variedades jamartinez,region cali
20001115,7,3.4349245,-76.518203,miscelanea y fuente de soda framer,region cali
20001116,0,3.4279050000000004,-76.536502,tienda mixta,region cali
20001118,7,3.4236546000000003,-76.5187274,mecato samy,region cali
20001122,2,3.4236546000000003,-76.5187274,rapitienda nancy,region cali
20001123,7,3.4191412000000003,-76.5123085,tienda mixta,region cali
20001126,0,3.4184695,-76.53118979999998,tienda y licores la esquina de nand,region cali
20001128,7,3.4169745,-76.51401369999998,tienda brisas de paris,region cali
20001129,7,3.4152891000000003,-76.5167364,tienda independencia de maria,region cali
20001134,0,3.418108,-76.517538,rapitienda y licores de todito,region cali
20001136,2,3.422,-76.544831,tienda mixta angello,region cali
20001137,2,3.4591369,-76.5197956,tienda jorge,region cali
20001139,0,3.4104733,-76.5204827,tienda mixta melida,region cali
20001145,3,3.4022996,-76.51571729999998,tienda zaira,region cali
20001148,2,3.3976174,-76.5138067,granero la loma,region cali
20001169,0,3.4668806000000005,-76.47919590000002,tienda mixta monica,region cali
20001170,4,3.4413037,-76.4855745,tienda raquel,region cali
20001173,5,3.4177434,-76.5500406,tienda el besubio,region cali
20001174,0,3.4003782999999994,-76.51171679999999,avicola y salasamentaria  mi gran s,region cali
20001180,8,3.4181281,-76.51381889999998,tienda mixta el triangulo,region cali
20001181,5,3.429242,-76.4962312,tienda mixta,region cali
20001182,5,3.422855,-76.4909097,tienda sergio y nicol,region cali
20001184,7,3.4313591,-76.5083866,la fonda de juancho,region cali
20001187,3,3.4627872,-76.51400229999999,miscelanea reyes,region cali
20001188,0,3.4233485,-76.5049016,tienda mixta,region cali
20001189,5,3.3900152,-76.53863840000002,miscelanea martha,region cali
20001190,5,3.4167613,-76.51619989999998,tienda gilbert,region cali
20001191,0,3.428724,-76.51266740000001,tienda maria  victoria,region cali
20001192,8,3.4508994,-76.5130765,tienda la nacional,region cali
20001193,4,3.4094404000000003,-76.50877349999998,tienda mixta punto de encuentro,region cali
20001195,3,3.4155883,-76.51504440000002,granero los sauces,region cali
20001196,5,3.4216916,-76.4730612,granero santa helena,region cali
20001197,7,3.3996602999999994,-76.5137156,tienda el negocio,region cali
20001198,0,3.4240028,-76.49292489999998,tienda mixta,region cali
20001200,3,3.4346643,-76.49371099999998,tienda mixta caicedo,region cali
20001201,3,3.4287992,-76.50888309999998,minimarket yineth,region cali
20001202,0,3.4276361000000004,-76.508404,tienda mixta esperanza,region cali
20001204,8,3.4624022000000005,-76.515273,tienda mixta,region cali
20001206,4,3.4241009,-76.50494470000002,tienda mixta emily,region cali
20001210,0,3.4161719,-76.49390720000002,tienda mixta,region cali
20001212,0,3.429819,-76.5092574,granero la merced,region cali
20001213,8,3.4304228,-76.5088328,supermercado la milagrosa,region cali
20001242,5,3.4772118,-76.4926546,tienda gloria,region cali
20001249,4,3.4279495000000004,-76.4744307,variedad isabela,region cali
20001250,7,3.4263089,-76.5066822,tienda mixta juanes,region cali
20001251,2,3.4275165000000003,-76.5050785,tienda j.l,region cali
20001254,0,3.422855,-76.4909097,tienda carmen,region cali
20001257,2,3.4770606,-76.49999799999998,rapitienda el paisa,region cali
20001259,0,3.4816007000000004,-76.48219279999998,luna y cielo,region cali
20001260,5,3.4447807,-76.51695389999998,tienda mixta,region cali
20001262,7,3.4585,-76.47993000000002,tienda mixta,region cali
20001263,3,3.4328281,-76.51740149999998,tienda mixta los paisas,region cali
20001264,0,3.418108,-76.517538,tienda mixta,region cali
20001265,7,3.4266598,-76.50269039999998,tienda doña vea,region cali
20001266,0,3.4379769,-76.50148159999998,tienda jj,region cali
20001267,5,3.4418679,-76.4909521,rapitienda garcia,region cali
20001270,0,3.3994142,-76.51303929999997,frutas y verduras,region cali
20001271,8,3.4400294,-76.51567460000003,tienda mixta,region cali
20001273,0,3.4889355,-76.4943499,rapitienda los marinillos,region cali
20001274,4,3.4761671,-76.49919870000002,tienda la paisa,region cali
20001275,0,3.4748645,-76.49867370000003,aquí rivera,region cali
20001280,8,3.4464907,-76.5306828,tienda mixta  la mixta,region cali
20001281,2,3.4483856,-76.4941302,tienda y variedades aleja,region cali
20001282,1,3.449841,-76.4938367,miscelanea david y maria,region cali
20001283,1,3.4517886,-76.496734,miscelanea la rica,region cali
20001284,0,3.4629573,-76.4962333,supermecado norato,region cali
20001285,2,3.4504311000000003,-76.49486689999998,rapitienda la base,region cali
20001286,2,3.4501230000000005,-76.49814839999998,rapitienda mile,region cali
20001287,2,3.4435609,-76.53659669999998,tienda mixta,region cali
